RequSpec,AccSpeciesName,ObservationID,ObsDataID,TraitName,F1,DataName,DataID,OrigValueStr,OrigUnitStr,StdValue,UnitName
33011,Lespedeza capitata,770714,3515167,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,2.696,%,26.96,mg/g
33011,Lespedeza capitata,770714,3515166,Leaf carbon (C) content per leaf dry mass,13,Leaf carbon content per dry mass,14,46.96,%,469.6,mg/g
33011,Lespedeza capitata,770714,3515168,Leaf carbon/nitrogen (C/N) ratio,146,Leaf carbon/nitrogen (C/N) ratio,455,17.4183976,g/g,17.4183976,g/cm3
33011,Lespedeza capitata,770714,3515169,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",3116,SLA: petiole  included,6583,113.80125,cm2/g,11.380125,mm2 mg-1
33011,Lespedeza capitata,770714,3515170,Leaf dry mass (single leaf),55,Leaf dry mass,73,0.046,g,46,mg
33011,Lespedeza capitata,770714,50893313,Leaf carbon (C) content per leaf area,570,Leaf carbon content per area,1272,,,41.26492459,g m-2
33011,Lespedeza capitata,770714,50810778,Leaf nitrogen (N) content per leaf area,50,Leaf nitrogen content per area (Narea),65,,,2.369042519,g m-2
33011,Lespedeza capitata,770731,3515474,"Leaf area (in case of compound leaves: leaflet, petiole included)",3111,Leaf area: in case of compound leaves leaflet; petiole included,6578,4.41332666666667,cm2,441.3326667,mm2
33011,Lespedeza capitata,770731,3515472,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",3116,SLA: petiole  included,6583,165.49975,cm2/g,16.549975,mm2 mg-1
33011,Lespedeza capitata,770731,3515473,Leaf dry mass (single leaf),55,Leaf dry mass,73,2.66666666666667E-02,g,26.66666667,mg
33011,Lespedeza capitata,775544,3565988,Plant growth form,42,Plant growth form,47,Herb,,,
33011,Lespedeza capitata,775544,3565996,Leaf nitrogen/phosphorus (N/P) ratio,56,Leaf nitrogen/phosphorus (N/P) ratio,100,12.9285714285714,g/g,12.92857143,g/cm3
33011,Lespedeza capitata,775544,3565994,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,1.81,%,18.1,mg/g
33011,Lespedeza capitata,775544,3565995,Leaf phosphorus (P) content per leaf dry mass,15,Leaf phosphorus content per dry mass (Pmass),16,1400,ppm,1.4,mg/g
33011,Lespedeza capitata,775567,3566249,Plant growth form,42,Plant growth form,47,Herb,,,
33011,Lespedeza capitata,775567,3566258,Species occurrence range: climate type,825,Climate type / Climate zone,103,temperate,,,
33011,Lespedeza capitata,775567,3566257,Leaf nitrogen/phosphorus (N/P) ratio,56,Leaf nitrogen/phosphorus (N/P) ratio,100,5.5,g/g,5.5,g/cm3
33011,Lespedeza capitata,775567,3566255,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,0.77,%,7.7,mg/g
33011,Lespedeza capitata,775567,3566256,Leaf phosphorus (P) content per leaf dry mass,15,Leaf phosphorus content per dry mass (Pmass),16,1400,ppm,1.4,mg/g
33011,Lespedeza capitata,952997,5881726,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,84.24599831508,g/m2,11.87,mm2 mg-1
33011,Lespedeza capitata,969296,6161640,Plant growth form,42,Plant growth form,47,Forbs,,,
33011,Lespedeza capitata,978961,6195924,Plant growth form,42,Plant growth form,47,forb,,,
33011,Lespedeza capitata,978961,6195927,Plant lifespan (longevity),59,"Plant lifespan, longevity, plant maximum age",190,perennial,,,
33011,Lespedeza capitata,978961,6195928,Leaf type,43,Leaf type,48,broadleaved,,,
33011,Lespedeza capitata,979018,6196178,Plant growth form,42,Plant growth form,47,forb,,,
33011,Lespedeza capitata,979018,6196181,Plant lifespan (longevity),59,"Plant lifespan, longevity, plant maximum age",190,perennial,,,
33011,Lespedeza capitata,979018,6196182,Leaf type,43,Leaf type,48,broadleaved,,,
33011,Lespedeza capitata,981928,6202080,Plant growth form,42,Plant growth form,47,shrub,,,
33011,Lespedeza capitata,1289205,8637642,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded (1),6598,62.7805494030094,g/m2,15.9285003,mm2 mg-1
33011,Lespedeza capitata,1289205,8637651,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at leaf temperature,70,13.5123948557663,nmol/g/s,0.013512395,micro mol g-1 s-1
33011,Lespedeza capitata,1289205,8637638,Leaf photosynthesis pathway,22,Plant photosynthetic pathway,25,C3,,,
33011,Lespedeza capitata,1289205,8637639,Plant nitrogen(N) fixation capacity,8,Nitrogen-fixation capacity,9,Y,,,
33011,Lespedeza capitata,1289205,8637640,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1289205,8637685,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1289205,8637686,Species occurrence range: native vs invasive,218,Native / ocurring in Ozeania,104,0,,,
33011,Lespedeza capitata,1289205,8637687,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 1),105,na,,,
33011,Lespedeza capitata,1289205,8637688,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 2),106,GC3,,,
33011,Lespedeza capitata,1289205,8637689,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 3),107,GC3,,,
33011,Lespedeza capitata,1289205,8637690,Plant functional type (PFT),197,Plant functional type PFT (Biome-BGC 2),109,GC3,,,
33011,Lespedeza capitata,1289205,8637691,Plant functional type (PFT),197,Plant functional type PFT (LPJ DGVM 1),110,na,,,
33011,Lespedeza capitata,1289205,8637692,Plant functional type (PFT),197,Plant functional type PFT (LPJ DGVM 2),111,GC3,,,
33011,Lespedeza capitata,1289205,8637644,Leaf nitrogen (N) content per leaf area,50,Leaf nitrogen content per area (Narea),65,1.77670163336093,g/m2,1.776701633,g m-2
33011,Lespedeza capitata,1289205,8637646,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,13.1111077,micromol/m2/s,13.1111077,micro mol m-2 s-1
33011,Lespedeza capitata,1289205,8637641,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,159.285003,cm2/g,15.9285003,mm2 mg-1
33011,Lespedeza capitata,1289205,8637643,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,2.83001925,%,28.3001925,mg/g
33011,Lespedeza capitata,1289205,8637647,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,266.989355,mmol/m2/s,266.989355,milli mol m-2 s-1
33011,Lespedeza capitata,1289205,50946286,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,4.252740021,milli mol g-1 s-1
33011,Lespedeza capitata,1289205,8637645,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,210,nmol/g/s,0.21,micro mol g-1 s-1
33011,Lespedeza capitata,1289205,8637649,Leaf respiration rate in the dark per leaf area,54,Leaf respiration per area at leaf temperature,69,1.669962618,micromol/m2/s,1.669962618,micro mol m-2 s-1
33011,Lespedeza capitata,1289205,8637655,Leaf photosynthesis: intercellular CO2 concentration,49,Intercellular CO2 concentration (ci),58,257,ppm,257,ppm
33011,Lespedeza capitata,1289205,8637652,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 25 C,71,26.6000000618018,nmol/g/s,0.0266,micro mol g-1 s-1
33011,Lespedeza capitata,1289205,8637648,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass,46,26.6000000618018,nmol/g/s,0.0266,micro mol g-1 s-1
33011,Lespedeza capitata,1289205,8637653,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass measured at 25 C,72,21.39,nmol/g/s,0.02139,micro mol g-1 s-1
33011,Lespedeza capitata,1289205,8637654,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,3126,Leaf CO2 drawdown 1,57,104.971830985916,ppm,104.971831,ppm
33011,Lespedeza capitata,1289205,8637656,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,3126,ca_ci_2,75,104.55728487823,ppm,104.5572849,ppm
33011,Lespedeza capitata,1289205,8637657,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,3126,CO2 drawdown 2,76,104.971830985916,ppm,104.971831,ppm
33011,Lespedeza capitata,1289268,8644890,Leaf photosynthesis pathway,22,Plant photosynthetic pathway,25,C3,,,
33011,Lespedeza capitata,1289268,8644891,Plant nitrogen(N) fixation capacity,8,Nitrogen-fixation capacity,9,Y,,,
33011,Lespedeza capitata,1289268,8644892,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1289268,8644924,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1289268,8644925,Species occurrence range: native vs invasive,218,Native / ocurring in Ozeania,104,0,,,
33011,Lespedeza capitata,1289268,8644926,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 1),105,na,,,
33011,Lespedeza capitata,1289268,8644927,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 2),106,GC3,,,
33011,Lespedeza capitata,1289268,8644928,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 3),107,GC3,,,
33011,Lespedeza capitata,1289268,8644929,Plant functional type (PFT),197,Plant functional type PFT (Biome-BGC 2),109,GC3,,,
33011,Lespedeza capitata,1289268,8644930,Plant functional type (PFT),197,Plant functional type PFT (LPJ DGVM 1),110,na,,,
33011,Lespedeza capitata,1289268,8644931,Plant functional type (PFT),197,Plant functional type PFT (LPJ DGVM 2),111,GC3,,,
33011,Lespedeza capitata,1289268,8644893,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,13.1600793650794,micromol/m2/s,13.16007937,micro mol m-2 s-1
33011,Lespedeza capitata,1289268,8644894,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,370.542724867725,mmol/m2/s,370.5427249,milli mol m-2 s-1
33011,Lespedeza capitata,1289268,8644895,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,3126,ca_ci_2,75,82.4411255726353,ppm,82.44112557,ppm
33011,Lespedeza capitata,1289268,8644896,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,3126,CO2 drawdown 2,76,82.4411255726353,ppm,82.44112557,ppm
33011,Lespedeza capitata,1290196,8748599,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded (1),6598,102.040816326531,g/m2,9.8,mm2 mg-1
33011,Lespedeza capitata,1290196,8748595,Leaf photosynthesis pathway,22,Plant photosynthetic pathway,25,C3,,,
33011,Lespedeza capitata,1290196,8748596,Plant nitrogen(N) fixation capacity,8,Nitrogen-fixation capacity,9,Y,,,
33011,Lespedeza capitata,1290196,8748597,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1290196,8748641,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1290196,8748642,Species occurrence range: native vs invasive,218,Native / ocurring in Ozeania,104,0,,,
33011,Lespedeza capitata,1290196,8748643,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 1),105,na,,,
33011,Lespedeza capitata,1290196,8748644,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 2),106,GC3,,,
33011,Lespedeza capitata,1290196,8748645,Plant functional type (PFT),197,Plant functional type PFT (Sheffield DGVM 3),107,GC3,,,
33011,Lespedeza capitata,1290196,8748646,Plant functional type (PFT),197,Plant functional type PFT (Biome-BGC 2),109,GC3,,,
33011,Lespedeza capitata,1290196,8748647,Plant functional type (PFT),197,Plant functional type PFT (LPJ DGVM 1),110,na,,,
33011,Lespedeza capitata,1290196,8748648,Plant functional type (PFT),197,Plant functional type PFT (LPJ DGVM 2),111,GC3,,,
33011,Lespedeza capitata,1290196,8748602,Leaf nitrogen (N) content per leaf area,50,Leaf nitrogen content per area (Narea),65,2.16,g/m2,2.16,g m-2
33011,Lespedeza capitata,1290196,8748604,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,15.2,micromol/m2/s,15.2,micro mol m-2 s-1
33011,Lespedeza capitata,1290196,8748598,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded,6584,98,cm2/g,9.8,mm2 mg-1
33011,Lespedeza capitata,1290196,8748601,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,2.11,%,21.1,mg/g
33011,Lespedeza capitata,1290196,8748605,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,333,mmol/m2/s,333,milli mol m-2 s-1
33011,Lespedeza capitata,1290196,50946454,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,3.2634,milli mol g-1 s-1
33011,Lespedeza capitata,1290196,8748603,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,148.96,nmol/g/s,0.14896,micro mol g-1 s-1
33011,Lespedeza capitata,1290196,8748610,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 25 C,71,15.4,nmol/g/s,0.0154,micro mol g-1 s-1
33011,Lespedeza capitata,1290196,8748607,Leaf respiration rate in the dark per leaf area,54,Leaf respiration per area at leaf temperature,69,1.22,micromol/m2/s,1.22,micro mol m-2 s-1
33011,Lespedeza capitata,1290196,8748600,Leaf lifespan (longevity),12,"Leaf lifespan (longevity, retention time, LL)",13,1.56493150684932,months,1.564931507,month
33011,Lespedeza capitata,1290196,8748609,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at leaf temperature,70,7.82296542463641,nmol/g/s,0.007822965,micro mol g-1 s-1
33011,Lespedeza capitata,1290196,8748606,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass,46,15.4,nmol/g/s,0.0154,micro mol g-1 s-1
33011,Lespedeza capitata,1290196,8748611,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass measured at 25 C,72,11.0277558555844,nmol/g/s,0.011027756,micro mol g-1 s-1
33011,Lespedeza capitata,1290196,8748612,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,3126,ca_ci_2,75,98.9245945945946,ppm,98.92459459,ppm
33011,Lespedeza capitata,1290196,8748613,Leaf photosynthesis drawdown of CO2 concentration from ambient airspace to intercellular airspace,3126,CO2 drawdown 2,76,98.9245945945946,ppm,98.92459459,ppm
33011,Lespedeza capitata,1298547,8898230,Seed dry mass,26,Seed dry mass,30,2.3,mg,2.3,mg
33011,Lespedeza capitata,1298547,8898233,Plant growth form,42,growth form (Moles),191,herb,,,
33011,Lespedeza capitata,1298547,8898236,Plant height vegetative,3106,Maximum plant height,20,1.5,m,1.5,m
33011,Lespedeza capitata,1298547,8898226,Seed dry mass,26,Seed mass,177,2.3,mg,2.3,mg
33011,Lespedeza capitata,1298570,8898503,Seed dry mass,26,Seed dry mass,30,3.07307664941509,mg,3.073076649,mg
33011,Lespedeza capitata,1298570,8898506,Plant growth form,42,growth form (Moles),191,herb,,,
33011,Lespedeza capitata,1298570,8898509,Plant height vegetative,3106,Maximum plant height,20,1.5,m,1.5,m
33011,Lespedeza capitata,1298570,8898499,Seed dry mass,26,Seed mass,177,3.6,mg,3.6,mg
33011,Lespedeza capitata,1298667,8900186,Seed dry mass,26,Seed dry mass,30,3.3,mg,3.3,mg
33011,Lespedeza capitata,1298667,8900189,Plant growth form,42,growth form (Moles),191,herb,,,
33011,Lespedeza capitata,1298667,8900192,Plant height vegetative,3106,Maximum plant height,20,1.5,m,1.5,m
33011,Lespedeza capitata,1298667,8900181,Seed dry mass,26,Seed mass,177,3.3,mg,3.3,mg
33011,Lespedeza capitata,1298668,8900201,Seed dry mass,26,Seed dry mass,30,3.4,mg,3.4,mg
33011,Lespedeza capitata,1298668,8900204,Plant growth form,42,growth form (Moles),191,herb,,,
33011,Lespedeza capitata,1298668,8900207,Plant height vegetative,3106,Maximum plant height,20,1.5,m,1.5,m
33011,Lespedeza capitata,1298668,8900197,Seed dry mass,26,Seed mass,177,3.4,mg,3.4,mg
33011,Lespedeza capitata,1299007,8906195,Seed dry mass,26,Seed dry mass,30,1.982,mg,1.982,mg
33011,Lespedeza capitata,1299007,8906198,Plant growth form,42,growth form (Moles),191,herb,,,
33011,Lespedeza capitata,1299007,8906201,Plant height vegetative,3106,Maximum plant height,20,1.5,m,1.5,m
33011,Lespedeza capitata,1299007,8906192,Seed dry mass,26,Seed mass,177,1.982,mg,1.982,mg
33011,Lespedeza capitata,1299084,8907574,Seed dry mass,26,Seed dry mass,30,2.42,mg,2.42,mg
33011,Lespedeza capitata,1299084,8907576,Plant growth form,42,growth form (Moles),191,herb,,,
33011,Lespedeza capitata,1299084,8907579,Plant height vegetative,3106,Maximum plant height,20,1.5,m,1.5,m
33011,Lespedeza capitata,1299084,8907570,Seed dry mass,26,Seed mass,177,2.42,mg,2.42,mg
33011,Lespedeza capitata,1312208,9180785,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded (1),6598,159.3,cm2/g,15.93,mm2 mg-1
33011,Lespedeza capitata,1312208,9180777,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at leaf temperature,70,12.1872178048452,nano mol g-1 s-1,0.012187218,micro mol g-1 s-1
33011,Lespedeza capitata,1312208,9180766,Plant woodiness,38,Woodiness,43,H,,,
33011,Lespedeza capitata,1312208,9180768,Plant growth form,42,Gymnosperm/Angiosperm/Tree/Herb,1425,angHerb,,,
33011,Lespedeza capitata,1312208,9180770,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1312208,9180783,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1312208,9180784,Plant nitrogen(N) fixation capacity,8,Nitrogen-fixation capacity,9,Y,,,
33011,Lespedeza capitata,1312208,9180799,Leaf photosynthesis pathway,22,Plant photosynthetic pathway,25,C3,,,
33011,Lespedeza capitata,1312208,9180776,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 20 C,1426,18.2970262249784,nano mol g-1 s-1,0.018297026,micro mol g-1 s-1
33011,Lespedeza capitata,1312208,9180787,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,210,nmol/g/s,0.21,micro mol g-1 s-1
33011,Lespedeza capitata,1312208,9180773,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,28.3,mg/g,28.3,mg/g
33011,Lespedeza capitata,1312208,50946995,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,4.2531507,milli mol g-1 s-1
33011,Lespedeza capitata,1312208,9180775,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 25 C,71,26.6,nano mol g-1 s-1,0.0266,micro mol g-1 s-1
33011,Lespedeza capitata,1312208,9180774,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass,46,26.6,nano mol g-1 s-1,0.0266,micro mol g-1 s-1
33011,Lespedeza capitata,1312208,9180788,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,13.11,micromol/m2/s,13.11,micro mol m-2 s-1
33011,Lespedeza capitata,1312208,9180789,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,266.99,mmol/m2/s,266.99,milli mol m-2 s-1
33011,Lespedeza capitata,1312208,9180786,Leaf nitrogen (N) content per leaf area,50,Leaf nitrogen content per area (Narea),65,1.78,g/m2,1.78,g m-2
33011,Lespedeza capitata,1312208,50881104,Leaf respiration rate in the dark per leaf area,54,Leaf respiration per area at leaf temperature,69,,,1.669805399,micro mol m-2 s-1
33011,Lespedeza capitata,1312330,9185875,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",3117,SLA: undefined if petiole in- or excluded (1),6598,98,cm2/g,9.8,mm2 mg-1
33011,Lespedeza capitata,1312330,9185856,Plant woodiness,38,Woodiness,43,H,,,
33011,Lespedeza capitata,1312330,9185858,Plant growth form,42,Gymnosperm/Angiosperm/Tree/Herb,1425,angHerb,,,
33011,Lespedeza capitata,1312330,9185860,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1312330,9185873,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1312330,9185874,Plant nitrogen(N) fixation capacity,8,Nitrogen-fixation capacity,9,Y,,,
33011,Lespedeza capitata,1312330,9185889,Leaf photosynthesis pathway,22,Plant photosynthetic pathway,25,C3,,,
33011,Lespedeza capitata,1312330,9185866,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 20 C,1426,10.5930151828823,nano mol g-1 s-1,0.010593015,micro mol g-1 s-1
33011,Lespedeza capitata,1312330,9185877,Leaf photosynthesis rate per leaf dry mass,40,Photosynthesis per leaf dry mass (Amass),45,148.96,nmol/g/s,0.14896,micro mol g-1 s-1
33011,Lespedeza capitata,1312330,9185863,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,21.1,mg/g,21.1,mg/g
33011,Lespedeza capitata,1312330,50947103,Stomata conductance per leaf dry mass,106,stomata conductance per leaf dry mass,1278,,,3.2634,milli mol g-1 s-1
33011,Lespedeza capitata,1312330,9185865,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 25 C,71,15.4,nano mol g-1 s-1,0.0154,micro mol g-1 s-1
33011,Lespedeza capitata,1312330,9185864,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass,46,15.4,nano mol g-1 s-1,0.0154,micro mol g-1 s-1
33011,Lespedeza capitata,1312330,9185867,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at leaf temperature,70,7.05575767648931,nano mol g-1 s-1,0.007055758,micro mol g-1 s-1
33011,Lespedeza capitata,1312330,9185878,Leaf photosynthesis rate per leaf area,53,Photosynthesis per leaf area at leaf temperature (A_area),68,15.2,micromol/m2/s,15.2,micro mol m-2 s-1
33011,Lespedeza capitata,1312330,9185879,Stomata conductance per leaf area,45,Stomata conductance to water vapour per leaf area,50,333,mmol/m2/s,333,milli mol m-2 s-1
33011,Lespedeza capitata,1312330,9185876,Leaf nitrogen (N) content per leaf area,50,Leaf nitrogen content per area (Narea),65,2.16,g/m2,2.16,g m-2
33011,Lespedeza capitata,1312330,50881226,Leaf respiration rate in the dark per leaf area,54,Leaf respiration per area at leaf temperature,69,,,1.571428571,micro mol m-2 s-1
33011,Lespedeza capitata,1312479,9191840,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 20 C,1426,18.9075019629789,nano mol g-1 s-1,0.018907502,micro mol g-1 s-1
33011,Lespedeza capitata,1312479,9191831,Plant woodiness,38,Woodiness,43,H,,,
33011,Lespedeza capitata,1312479,9191833,Plant growth form,42,Gymnosperm/Angiosperm/Tree/Herb,1425,angHerb,,,
33011,Lespedeza capitata,1312479,9191835,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1312479,9191841,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1312479,9191837,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,35.62015,mg/g,35.62015,mg/g
33011,Lespedeza capitata,1312479,9191838,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass,46,25.61,nano mol g-1 s-1,0.02561,micro mol g-1 s-1
33011,Lespedeza capitata,1312479,9191839,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 25 C,71,27.4845433227396,nano mol g-1 s-1,0.027484543,micro mol g-1 s-1
33011,Lespedeza capitata,1312511,9192352,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 20 C,1426,17.238975823333,nano mol g-1 s-1,0.017238976,micro mol g-1 s-1
33011,Lespedeza capitata,1312511,9192343,Plant woodiness,38,Woodiness,43,H,,,
33011,Lespedeza capitata,1312511,9192345,Plant growth form,42,Gymnosperm/Angiosperm/Tree/Herb,1425,angHerb,,,
33011,Lespedeza capitata,1312511,9192347,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1312511,9192353,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1312511,9192349,Leaf nitrogen (N) content per leaf dry mass,14,Leaf nitrogen content per dry mass (Nmass),15,43.85736,mg/g,43.85736,mg/g
33011,Lespedeza capitata,1312511,9192350,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass,46,23.35,nano mol g-1 s-1,0.02335,micro mol g-1 s-1
33011,Lespedeza capitata,1312511,9192351,Leaf respiration rate in the dark per leaf dry mass,41,Leaf respiration per dry mass at 25 C,71,25.0591209131577,nano mol g-1 s-1,0.025059121,micro mol g-1 s-1
33011,Lespedeza capitata,1313858,9213209,Root respiration rate per root dry mass,514,Root respiration calculated to 20C,1429,63.9407271576616,nano mol g-1 s-1,63.94072716,nano moles g-1 s-1
33011,Lespedeza capitata,1313858,9213200,Plant woodiness,38,Woodiness,43,H,,,
33011,Lespedeza capitata,1313858,9213202,Plant growth form,42,Gymnosperm/Angiosperm/Tree/Herb,1425,angHerb,,,
33011,Lespedeza capitata,1313858,9213204,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1313858,9213210,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1313858,9213208,Root respiration rate per root dry mass,514,Root respiration calculated to 25C,1428,92.9462648790513,nano mol g-1 s-1,92.94626488,nano moles g-1 s-1
33011,Lespedeza capitata,1313858,9213207,Root respiration rate per root dry mass,514,Root respiration at measurement temperature,1427,86.6069999999998,nano mol g-1 s-1,86.607,nano moles g-1 s-1
33011,Lespedeza capitata,1313858,9213206,Root nitrogen (N) content per root dry mass,80,Root nitrogen content per dry mass,272,37.23466,mg/g,37.23466,mg/g
33011,Lespedeza capitata,1313890,9213712,Plant woodiness,38,Woodiness,43,H,,,
33011,Lespedeza capitata,1313890,9213714,Plant growth form,42,Gymnosperm/Angiosperm/Tree/Herb,1425,angHerb,,,
33011,Lespedeza capitata,1313890,9213716,Species occurrence range: climate type,825,Climate type / Climate zone,103,TMP,,,
33011,Lespedeza capitata,1313890,9213722,Plant growth form,42,Plant growth form,47,H,,,
33011,Lespedeza capitata,1313890,9213721,Root respiration rate per root dry mass,514,Root respiration calculated to 20C,1429,53.2843084410026,nano mol g-1 s-1,53.28430844,nano moles g-1 s-1
33011,Lespedeza capitata,1313890,9213720,Root respiration rate per root dry mass,514,Root respiration calculated to 25C,1428,77.4557573304211,nano mol g-1 s-1,77.45575733,nano moles g-1 s-1
33011,Lespedeza capitata,1313890,9213718,Root nitrogen (N) content per root dry mass,80,Root nitrogen content per dry mass,272,41.59137,mg/g,41.59137,mg/g
33011,Lespedeza capitata,1313890,9213719,Root respiration rate per root dry mass,514,Root respiration at measurement temperature,1427,72.1729999999999,nano mol g-1 s-1,72.173,nano moles g-1 s-1
